CDS ID	Protein
K08H10.4	GDA1 /CD39 (nucleoside  phosphatase) family
K09A9.3	
K09A9.3	
K09A9.3	
K09A9.3	
K09A9.3	
K09A9.3	
K09A9.3	
K09A9.3	
K09A9.3	
K09C8.1	locus:pbo-4 Na(+) /H(+) exchanger
K09C8.5	locus:pxn-2 peroxidase
K09C8.5	locus:pxn-2 peroxidase
K09C8.5	locus:pxn-2 peroxidase
K09E2.4a	locus:rig-1
K09E2.4a	locus:rig-1
K09E2.4a	locus:rig-1
K09E4.4	
K09F5.2	locus:vit-1 vit-1
K10B2.3a	lectin
K10B2.3b	
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C2.1	serine carboxypeptidase
K10C3.3	locus:zig-1 IG superfamily repeats (I-type)
K10C9.3	ribonuclease
K10G9.1	sodium /phosphate transporter protein
K10G9.3	
K11D12.11 CE28944	
K11D12.11 CE28944	
K11D12.7	
K11D12.7	
K11D12.7	
K11D9.3	Sugar (and other) transporter
K11D9.3	Sugar (and other) transporter
K11E4.3	
K11G12.1	locus:nas-11
M01E10.2	
M01E10.2	
M01F1.4	
M01F1.5	glucose transport protein
M01F1.5	glucose transport protein
M01F1.5	glucose transport protein
M02F4.7	
M03A1.1a	locus:vab-1 tyrosine-protein kinase receptor
M03A1.1b	locus:vab-1
M03A1.3	
M03A1.3	
M04G12.2	locus:cpz-2 cysteine protease
M05B5.4	 phosphatidylcholine-sterol acyltransferase
M05B5.4	phosphatidylcholine-sterol acyltransferase
M05B5.4	phosphatidylcholine-sterol acyltransferase
M05B5.4	phosphatidylcholine-sterol acyltransferase
M05B5.4	phosphatidylcholine-sterol acyltransferase
M176.8	chitinase
M28.10	
M28.10	
M60.2	
M70.4a	
M70.4a	
M70.4b	
M70.4b	
M88.6a	locus:pan-1 Leucine-rich repeats
M88.6a	locus:pan-1 Leucine-rich repeats
M88.6a	locus:pan-1 Leucine-rich repeats
M88.6b	locus:pan-1
M88.6b	locus:pan-1
M88.6b	locus:pan-1
R01H10.4	
R01H10.4	
R03E9.2	
R03E9.2	
R03E9.2	
R03E9.2	
R03E9.2	
R03E9.3	anion exchange protein
R03E9.3	anion exchange protein
R03G5.1a	locus:eft-4 elongation factor EF-1- alpha
R03G5.1a	locus:eft-4 elongation factor EF-1- alpha
R03G5.1d	locus:eft-4
R03G5.1d	locus:eft-4
R04B5.9	UDP-glucuronosyltransferase
R04D3.2	
R05A10.3	
R05D7.5	
R06B9.6	
R06B9.6	
R06B9.6	
R06C7.4	
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R07B7.11	alpha-N-acetylgalactosaminidase
R08B4.1a	locus:grd-1 groundhog
R08B4.1a	locus:grd-1 groundhog
R08B4.1a	locus:grd-1 groundhog
R08B4.1b	locus:grd-1 groundhog
R08B4.1b	locus:grd-1 groundhog
R08B4.1b	locus:grd-1 groundhog
R08B4.3	
R08C7.2a	
R08C7.2a	
R08C7.2b	
R08E3.1a	LDL receptor-related protein
R08E3.1a	LDL receptor-related protein
R08E3.1b	
R08E3.1b	
R09E10.5	
R09E10.5	
R09E10.5	
R09E10.5	
R09E10.5	
R09E10.5	
R09E10.5	
R09F10.5	
R09G11.1	locus:sup-10
R09H10.2	
R09H10.5	EGF domains
R12C12.6	
R12C12.6	
R12C12.6	
R12C12.6	
R12C12.6	
R12C12.6	
R12E2.2	
R13A1.2	locus:tag-158
R13A1.2	locus:tag-158
R13A1.2	locus:tag-158
R13A1.2	locus:tag-158
R13A1.2	locus:tag-158
R13A1.2	locus:tag-158
R13A5.1a	locus:cup-5
R13A5.1a	locus:cup-5
R13A5.1a	locus:cup-5
R13A5.1a	locus:cup-5
R13A5.1b	locus:cup-5
R13A5.1b	locus:cup-5
R13A5.1b	locus:cup-5
R13A5.1b	locus:cup-5
R13A5.1c	locus:cup-5
R13A5.1c	locus:cup-5
R13A5.1c	locus:cup-5
R13A5.1c	locus:cup-5
R13A5.1d	locus:cup-5
R13A5.1d	locus:cup-5
R13A5.1d	locus:cup-5
R13A5.1d	locus:cup-5
R13F6.4a	
R13F6.4a	
R13F6.4b	
R13F6.4b	
R13F6.4c	
R13H4.3	histidine acid phosphatase
R13H4.3	histidine acid phosphatase
R148.3a	
R148.3b	
R151.1	
R151.5	locus:toh-2 Zinc metalloprotease
R17.3	Thrombospondin type 1 domain
R173.3	esterase
R193.2	
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1a	trans-membrane protein
R57.1b	
R57.1b	
R57.1b	
R57.1b	
T01A4.1a	natriuretic peptides receptor
T01A4.1a	natriuretic peptides receptor
T01A4.1a	natriuretic peptides receptor
T01A4.1a	natriuretic peptides receptor
T01A4.1a	natriuretic peptides receptor
T01A4.1c	
T01A4.1c	
T01A4.1c	
T01A4.1c	
T01A4.2	
T01B10.1	locus:grd-4
T01B10.2	locus:grd-14
T01B10.2	locus:grd-14
T01B10.2	locus:grd-14
T01B7.9	
T01E8.8	
T02B5.3	carboxylesterase
T02C5.3	
T02C5.3	
T02C5.3	
T02C5.3	
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03D8.6	Gamma-glutamyltranspeptidase
T03E6.7	locus:cpl-1 cathepsin-like protease
T03E6.7	locus:cpl-1 cathepsin-like protease
T03F7.1	locus:snf-11 Na(+) /Cl(-)-dependent GABA transporter
T03F7.1	locus:snf-11 Na(+) /Cl(-)-dependent GABA transporter
T03F7.1	locus:snf-11 Na(+) /Cl(-)-dependent GABA transporter
T03G11.4	man(9)-alpha-mannosidase
T03G11.4	man(9)-alpha-mannosidase
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T03G6.3	plasma cell membrane protein and phosphodiesterase I (weak)
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04A11.3	fibronectin
T04F8.2	
T05A7.1	
T05A7.1	
T05A7.1	
T05A8.4	protease
T05A8.4	protease
T05A8.4	protease
T05A8.4	protease
T05A8.4	protease
T05C1.1	
T05E11.5	Yeast YKK0 like
T05E11.5	Yeast YKK0 like
T05E11.6	haemoglobinase like
T05E11.6	haemoglobinase like
T05H10.3	
T05H10.3	
T06D8.10	peroxidase
T06D8.1a	
T06D8.1a	
T06D8.1a	
T06D8.1a	
T06D8.1a	
T06D8.1a	
T06D8.1b	
T06D8.1b	
T06D8.1b	
T06D8.1b	
T06D8.1b	
T06D8.1b	
T06H11.1a CE31594	locus:unc-58
T06H11.1b CE31595	locus:unc-58
T07C5.1a	UDP-glucuronosyltransferase
T07C5.1a	UDP-glucuronosyltransferase
T07C5.1a	UDP-glucuronosyltransferase
T07C5.1a	UDP-glucuronosyltransferase
T07C5.1b	GLUCURONOSYLTRANSFERASE UGT16 PRECURSOR (EC 2.4.1.17) (UDPGT)
T07C5.1c	
T07C5.1c	
T07C5.1c	
T07C5.1c	
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.1	aminopeptidase N
T07F10.4	Human mRNA (KIAA0033) like protein
T07F12.2	
T07H6.1a	esterase
T09A5.3	locus:acr-7 Acetylcholine receptor
T10G3.3	
T10G3.3	
T10H10.2	
T10H10.2	
T11F9.3	locus:nas-20 zinc metalloprotease
T11F9.3	locus:nas-20 zinc metalloprotease
T11F9.3	locus:nas-20 zinc metalloprotease
T11F9.3	locus:nas-20 zinc metalloprotease
T12A2.2	
T12A2.2	
T12A2.2	
T12A2.2	
T12A7.5	
T12A7.5	
T12A7.5	
T12A7.5	
T12A7.5	
T12A7.5	
T12A7.5	
T12A7.5	
T12A7.5	
T13B5.1	locus:snf-3 sodium /chloride- dependent GABA transporter
T13B5.3	acid phosphatase
T13B5.3	acid phosphatase
T13B5.3	acid phosphatase
T13B5.3	acid phosphatase
T13B5.3	acid phosphatase
T13B5.3	acid phosphatase
T13C2.6a	
T13C2.6a	
T13C2.6b	
T13C2.6b	
T13F3.6	
T13F3.6	
T13H5.8	
T13H5.8	
T14F9.3	beta-hexosaminidase beta subunit
T14F9.3	beta-hexosaminidase beta subunit
T14F9.3	beta-hexosaminidase beta subunit
T14F9.3	beta-hexosaminidase beta subunit
T14F9.3	beta-hexosaminidase beta subunit
T14G10.7	
T14G10.7	
T14G10.7	
T14G8.3	heat shock protein
T14G8.3	heat shock protein
T14G8.3	heat shock protein
T16A9.4	endothelin converting enzyme 1
T16A9.4	endothelin converting enzyme 1
T16G12.1	Aminopeptidase
T16G12.1	Aminopeptidase
T16H12.9	
T19A5.1	
T19B10.3	beta-galactosidase
T19B10.3	beta-galactosidase
T19B10.8	Yeast hyptothetical protein YFC5 like
T19B10.8	Yeast hyptothetical protein YFC5 like
T19B10.8	Yeast hyptothetical protein YFC5 like
T19B4.1	monooxygenase
T19B4.7	locus:unc-40 membrane protein
T19B4.7	locus:unc-40 membrane protein
T19B4.7	locus:unc-40 membrane protein
T19B4.7	locus:unc-40 membrane protein
T19B4.7	locus:unc-40 membrane protein
T19B4.7	locus:unc-40 membrane protein
T19C3.5	
T19C3.5	
T19C3.5	
T19D12.1	A. faecalis PHB depolymerase ; zinc finger protein 40
T19D12.1	A. faecalis PHB depolymerase ; zinc finger protein 40
T19D12.1	A. faecalis PHB depolymerase ; zinc finger protein 40
T19D12.4a CE17238	
T19D12.4a CE17238	
T19D12.4a CE17238	
T19D12.4a CE17238	
T19D12.4a CE17238	
T19D12.4a CE17238	
T19D12.4c CE33458	
T19D12.4c CE33458	
T19D12.4c CE33458	
T19D12.4c CE33458	
T19D12.4c CE33458	
T19D12.4c CE33458	
T19D12.6	laminin repeats ; EGF-like repeats
T19D7.1	
T20D3.11	
T20D3.11	
T20D3.2	
T20D3.2	
T20D3.2	
T20D3.9	
T20D3.9	
T21B10.4	
T21B10.4	
T21B6.1	locus:dgn-1
T21B6.1	locus:dgn-1
T21B6.1	locus:dgn-1
T21B6.1	locus:dgn-1
T21B6.1	locus:dgn-1
T21B6.1	locus:dgn-1
T21B6.1	locus:dgn-1
T21B6.2	histidine acid phosphatase
T21B6.2	histidine acid phosphatase
T21B6.2	histidine acid phosphatase
T21B6.2	histidine acid phosphatase
T21C9.3a	
T21C9.3a	
T21C9.3a	
T21C9.3a	
T21C9.3a	
T21C9.3b	
T21C9.3b	
T21C9.3b	
T21C9.3b	
T21C9.3b	
T21E3.3	locus:lrp-2 EGF-like protein
T21E3.3	locus:lrp-2 EGF-like protein
T21E3.3	locus:lrp-2 EGF-like protein
T21F2.1a	ligand-gated ionic channel
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22A3.8	locus:lam-3 laminin B
T22B11.4a CE17243	
T22B11.4a CE17243	
T22B11.4a CE17243	
T22B11.4b CE33701	
T22B11.4b CE33701	
T22B11.4b CE33701	
T22C1.9	
T22D1.11	carboxyesterase
T22D1.11	carboxyesterase
T22D1.4	glycotransferase
T22D1.4	glycotransferase
T22D1.4	glycotransferase
T22D1.4	glycotransferase
T22E5.2	locus:glt-4 sodium-dependent glutamate /aspartate transporter
T23D8.1	locus:mom-5 Drosophila tissue polarity protein like
T23F1.7a	dipeptidyl peptidase IV
T23F1.7a	dipeptidyl peptidase IV
T23F1.7b	
T23F1.7b	
T23G11.6	Rat insulin-like growth factor binding protein complex acid labile chain like
T23G11.6	Rat insulin-like growth factor binding  protein complex acid labile chain like
T23G11.6	Rat insulin-like growth factor binding  protein complex acid labile chain like
T23G11.6	Rat insulin-like growth factor binding  protein complex acid labile chain like
T23H2.1	locus:npp-12 integral membrane protein
T23H2.1	locus:npp-12 integral membrane protein
T23H2.1	locus:npp-12 integral membrane protein
T24H7.2	
T24H7.2	
T24H7.2	
T24H7.2	
T25B9.7	UDP-glucuronosyltransferase
T25B9.7	UDP-glucuronosyltransferase
T25C12.3	EGF-repeats
T25C12.3	EGF-repeats
T25C12.3	EGF-repeats
T25C12.3	EGF-repeats
T25C12.3	EGF-repeats
T25C12.3	EGF-repeats
T25C12.3	EGF-repeats
T25C12.3	EGF-repeats
T25D10.4	
T25D3.4	
T27A10.6	
T27A8.1	carboxypeptidase
T27A8.1	carboxypeptidase
T27A8.1	carboxypeptidase
T27A8.1	carboxypeptidase
T27A8.1	carboxypeptidase
T27D12.2a CE27450	locus:clh-1 chloride channel protein
T27D12.2b CE28090	locus:clh-1 chloride channel protein
T27F7.3a	
T27F7.3a	
T28A11.16 CE14309	
T28A11.17 CE35789	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28A11.2	
T28D9.3	
T28D9.3	
T28D9.7	degenerin
T28D9.7	degenerin
T28D9.7	degenerin
T28D9.7	degenerin
T28F3.8	
T28H10.2	
T28H10.3	vacuolar processing enzyme like
T28H10.3	vacuolar processing enzyme like
T28H10.3	vacuolar processing enzyme like
T28H10.3	vacuolar processing enzyme like
VC5.2	
VC5.2	
VC5.2	
VC5.2	
VC5.2	
W01A8.2	
W01A8.2	
W01A8.2	
W01A8.6	carboxypeptidase b like
W01C8.5	
W01C8.6a	locus:cat-1 synaptic vesicle aminetransporter
W01C9.3	locus:pqn-73
W01C9.3	locus:pqn-73
W01C9.3	locus:pqn-73
W01C9.3	locus:pqn-73
W01F3.1a	
W01F3.2	
W02A2.2	locus:far-6
W02A2.2	locus:far-6
W02A2.2	locus:far-6
W02A2.2	locus:far-6
W02A2.2	locus:far-6
W02B12.1	phospholipase
W02B12.11	n-acetyllactosamine synthase
W02B12.11	n-acetyllactosamine synthase
W02B9.1a	"locus:hmr-1 Cadherin, Laminin G domain"
W02B9.1a	"locus:hmr-1 Cadherin, Laminin G domain"
W02B9.1a	"locus:hmr-1 Cadherin, Laminin G domain"
W02B9.1a	"locus:hmr-1 Cadherin, Laminin G domain"
W02C12.1	EGF-like protein
W03D8.6	locus:itx-1
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.10	
W03F8.5	locus:lam-1 laminin
W03F8.5	locus:lam-1 laminin
W03F8.5	locus:lam-1 laminin
W03F8.5	locus:lam-1 laminin
W03F8.5	locus:lam-1 laminin
W03F8.5	locus:lam-1 laminin
W03F8.5	locus:lam-1 laminin
W03G9.1	locus:snf-1 neurotransmitter transporter
W03G9.1	locus:snf-1 neurotransmitter transporter
W04G3.8	
W04G3.8	
W05E10.4	locus:tre-3 trehalase
W05E10.4	locus:tre-3 trehalase
W05E10.4	locus:tre-3 trehalase
W05E7.1	locus:grd-3
W05E7.1	locus:grd-3
W05E7.3	locus:grd-13
W05E7.3	locus:grd-13
W05E7.3	locus:grd-13
W05E7.3	locus:grd-13
W05F2.3	
W05F2.3	
W05H12.1	
W06D12.2	locus:twk-42
W06D12.2	locus:twk-42
W06D12.2	locus:twk-42
W08F4.6	
W09B12.1	locus:ace-1
W09B12.1	locus:ace-1
W09B12.1	locus:ace-1
W09B12.1	locus:ace-1
W09D12.1	zinc metalloprotease
W10G11.1	
7	
W10G11.1	
7	
W10G11.2	
W10G11.2	
Y105E8A.	
30a	
Y105E8A.	
30b	
Y105E8B.	
9	
Y105E8B.	
9	
Y106G6D.	
6	
Y106G6D.	
6	
Y106G6D.	
8	
Y110A7A.3 CE30706	locus:unc-63 ion-channel protein
Y111B2A.15	protein-tyrosine sulphotransferase
Y16B4A.2	serine carboxypeptidase
Y32F6A.5	
Y32F6A.5	
Y32F6A.5	
Y32F6A.5	
Y32F6A.5	
Y32G9A.4	locus:srp-3
Y32G9A.8	
Y32G9A.8	
Y32G9A.8	
Y34B4A.7	
Y37D8A.13	locus:unc-71 Disintegrin
Y37D8A.2	
Y37D8A.2	
Y37D8A.2	
Y37D8A.2	
Y37D8A.2	
Y37D8A.2	
Y37D8A.2	
Y37D8A.2	
Y37E11AL.5	
Y37E11AR.5	
Y39B6A.47	
Y39B6A.48	locus:hot-2
Y39G10AL	
Y39G10AL.2	
Y39G10A	
Y39G10AR.6a	
Y39G10AR.6a	
Y39G10AR.6b	
Y39G10AR.6b	
Y40H4A.1a	locus:gar-3 muscarinic acetylcholine receptor
Y40H4A.1a	locus:gar-3 muscarinic acetylcholine receptor
Y40H4A.1b	locus:gar-3
Y40H4A.1b	locus:gar-3
Y40H4A.1a6	
Y41E3.1	
Y41E3.1	
Y41G9A.4a	glutamate receptor
Y41G9A.4b	
Y42H9B.2	locus:rig-4
Y42H9B.2	locus:rig-4
Y43C5A.2	"Fibrinogen beta and gamma chains, C- terminal globular domain"
Y43F8A.3	
Y43F8A.3	
Y43F8C.5	
Y43F8C.7	
Y43F8C.7	
Y44E3A.2	locus:ace-2 carboxylesterase
Y44E3A.2	locus:ace-2 carboxylesterase
Y44E3A.2	locus:ace-2 carboxylesterase
Y45F10C.4	
Y45F10C.4	
Y45F10C.4	
Y45F10D.3	Glycosyl transferases
Y46G5A.290	
Y46G5A.30	locus:snf-5
Y46G5A.30	locus:snf-5
Y46H3B.1	
Y46H3B.2	
Y47A7.2	
Y47A7.2	
Y47D3B.10	HYDROXYLASE ALPHA SUBUNIT
Y47D3B.10	HYDROXYLASE ALPHA SUBUNIT
Y47D3B.10	HYDROXYLASE ALPHA SUBUNIT
Y47H9A.1	
Y47H9A.1	
Y47H9A.1	
Y47H9C.4a	locus:ced-1 EGF-like domain
Y47H9C.4a	locus:ced-1 EGF-like domain
Y47H9C.4a	locus:ced-1 EGF-like domain
Y47H9C.4a	locus:ced-1 EGF-like domain
Y47H9C.4b	locus:ced-1 EGF-like domain
Y47H9C.4b	locus:ced-1 EGF-like domain
Y47H9C.4b	locus:ced-1 EGF-like domain
Y47H9C.4b	locus:ced-1 EGF-like domain
Y47H9C.4c	locus:ced-1 EGF-like domain
Y47H9C.4c	locus:ced-1 EGF-like domain
Y47H9C.4c	locus:ced-1 EGF-like domain
Y47H9C.4c	locus:ced-1 EGF-like domain
Y48B6A.8	locus:ace-3
Y48B6A.8	locus:ace-3
Y48B6A.8	locus:ace-3
Y48B6A.8	locus:ace-3
Y48B6A.8	locus:ace-3
Y48E1B.9	C-type lectin binding domain
Y48E1B.9	C-type lectin binding domain
Y48E1B.9	C-type lectin binding domain
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y49E10.20 CE22235	CD36 family
Y4C6B.5	
Y50D4B.3	
Y50D4B.3	
Y50D4B.4	
Y50D4B.4	
Y50D4B.4	
Y50D4B.4	
Y50D4B.4	
Y50D4B.4	
Y50D4B.4	
Y50D4C.4	locus:sqv-6
Y50D4C.4	locus:sqv-6
Y50D4C.4	locus:sqv-6
Y51A2D.13a	Phospholipase D. Active site motifs.
Y51A2D.13b	phospholipase D
Y51A2D.18	Sugar (and other) transporter
Y51A2D.18	Sugar (and other) transporter
Y51A2D.18	Sugar (and other) transporter
Y51A2D.9	Transthyretin-like family
Y51A2D.9	Transthyretin-like family
Y51H4A.24	
Y51H4A.5	
Y51H7C.1	
Y51H7C.13	
Y51H7C.13	
Y52B11A.8 CE20296	
Y53F4B.28 CE24422	locus:ptr-20
Y53H1B.2	
Y53H1B.2	
Y53H1B.2	
Y53H1B.2	
Y54E10BR.1	
Y54F10AM.8	
Y54F10AM.8	
Y54G11A.1	
Y54G11A.1	
Y54G11A.1a	
Y54G2A.25a	locus:lad-2
Y54G2A.25a	locus:lad-2
Y54G2A.25b	locus:lad-2
Y54G2A.25b	locus:lad-2
Y55B1BM.1a	
Y55B1BM.1a	
Y55B1BM.1b	
Y55B1BM.1b	
Y55B1BM.1c	
Y55B1BM.1c	
Y55D5A.5	locus:daf-2
Y55D5A.5	locus:daf-2
Y55D5A.5	locus:daf-2
Y55D5A.5	locus:daf-2
Y55D5A.5	locus:daf-2
Y55D5A.5	locus:daf-2
Y55D5A.5	locus:daf-2
Y55D5A.5	locus:daf-2
Y55F3AL.1 CE25480	locus:plx-1
Y55F3AL.1 CE25480	locus:plx-1
Y55F3AL.1 CE25480	locus:plx-1
Y55F3AL.1 CE25480	locus:plx-1
Y55F3AL.1 CE25480	locus:plx-1
Y55F3AL.1 CE25480	locus:plx-1
Y55H10A.1	
Y55H10A.1	cadherin
Y55H10A.1	cadherin
Y55H10A.1	cadherin
Y55H10A.1	cadherin
Y57A10B.3	
Y57A10B.3	
Y57E12AL.1a	
Y57E12AL.1a	
Y57E12AL.1a	
Y57E12AL	
Y57E12AL.1b	
Y57E12AL.1b	
Y57E12AL.1b	
Y57G11B.7	
Y57G11C.31	
Y57G11C.31	
Y57G11C.31	
Y57G11C.	
Y57G11C.31	
Y59A8B.20	
Y59A8B.20	
Y5F2A.1	Transthyretin-like family
Y5F2A.1	Transthyretin-like family
Y64G10A.6	
Y64G10A.7	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4A.2	
Y65B4BR.3	locus:ptr-21
Y65B4BR.3	locus:ptr-21
Y66A7A.6	locus:gly-8 Glycosyl transferases
Y66A7A.6	locus:gly-8 Glycosyl transferases
Y66A7A.6	locus:gly-8 Glycosyl transferases
Y66A7A.6	locus:gly-8 Glycosyl transferases
Y67D8C.9	
Y69A2AR.	
Y69A2AR.31	
Y70D2A.1	
Y70D2A.2	
Y70D2A.2	
Y71F9AM.6	
Y71F9AM.6	
Y71F9AM.6	
Y71F9AR.1	locus:bam-2
Y71F9AR.1	locus:bam-2
Y71F9AR.1	locus:bam-2
Y71F9AR.1	locus:bam-2
Y71F9AR.1	locus:bam-2
Y71G12B.20a	locus:mab-20
Y71G12B.20a	locus:mab-20
Y71G12B.20b	locus:mab-20
Y71G12B.4	
Y71G12B.4	
Y73B6BL.25	
Y73B6BL.25	
Y73B6BL.25	
Y73B6BL.25	
Y73B6BL.25	
Y73F4A.1	
Y73F4A.1	
Y73F4A.1	
Y73F4A.1	
Y73F4A.2	
Y73F4A.2	
Y73F4A.2	
Y73F4A.2	
Y73F8A.26 CE25594	
Y73F8A.5	
Y73F8A.5	
Y73F8A.5	
Y73F8A.5	
Y75B8A.3	Carboxylesterases
Y76A2B.6	CD36 family
Y76A2B.6	CD36 family
Y76A2B.6	CD36 family
Y77E11A.4 CE25618	locus:jtr-1
Y82E9BR.16a	
Y82E9BR.16a	
Y82E9BR.16a	
Y82E9BR.16a	
Y82E9BR.13	
Y87G2A.13	
Y8A9A.2	thrombospondin-like
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
Y92H12BR.3	
ZC101.2a	locus:unc-52 UNC-52 membrane proteoglycan
ZC101.2c	locus:unc-52 UNC-52 membrane proteoglycan
ZC101.2e	"locus:unc-52 IG (immunoglobulin) superfamily (17 domains), Low-density lipoprotein receptor"
ZC101.2e	"locus:unc-52 IG (immunoglobulin) superfamily (17 domains), Low-density lipoprotein receptor"
ZC116.3	bone morphogenetic protein 1 like
ZC116.3	bone morphogenetic protein 1 like
ZC116.3	bone morphogenetic protein 1 like
ZC116.3	bone morphogenetic protein 1 like
ZC116.3	bone morphogenetic protein 1 like
ZC116.3	bone morphogenetic protein 1 like
ZC116.3	bone morphogenetic protein 1 like
ZC116.3	bone morphogenetic protein 1 like
ZC155.5a	
ZC155.5a	
ZC155.5a	
ZC155.5b	
ZC155.5b	
ZC155.5b	
ZC196.7	locus:glr-5 ligand-gated ionic channel protein
ZC262.3a	N-CAM IG domain
ZC262.3a	N-CAM IG domain
ZC262.3a	N-CAM IG domain
ZC262.3a	N-CAM IG domain
ZC262.3a	N-CAM IG domain
ZC262.3b	
ZC262.3b	
ZC262.3b	
ZC262.3b	
