IPI Accession	Length	TMHMM Topography	Length of the Transmembrane Loop(s)	FirstDomain	LastDomain	FirstDomain.Length	LastDomain.Length	Avg Domain.Out	Avg Domain.In
IPI00120705	410	o10-32i60-82o97-116i128-150o160-182i187-209o224-246i251-273o277-299i381-403o	o(1-10=10) i(32-60=29) o(82-97=16) i(116-128=13) o(150-160=11) i(182-187=6) o(209-224=16) i(246-251=6) o(273-277=5) i(299-381=83) o(403-410=79)	o(1-10=10)	o(403-410=8)	10	8	11	27
IPI00867832	597	o10-32i60-82o87-106i127-149o164-183i196-213o262-284i305-327o342-364i527-549o564-586i	o(1-10=10) i(32-60=29) o(82-87=6) i(106-127=22) o(149-164=16) i(183-196=14) o(213-262=50) i(284-305=22) o(327-342=16) i(364-527=164) o(549-564=16) i(586-597=12)	o(1-10=10)	i(586-597=12)	10	12	19	43
IPI01007997	596	o10-32i60-82o87-106i127-149o164-183i196-213o262-284i305-327o342-364i526-548o563-585i	o(1-10=10) i(32-60=29) o(82-87=6) i(106-127=22) o(149-164=16) i(183-196=14) o(213-262=50) i(284-305=22) o(327-342=16) i(364-526=163) o(548-563=16) i(585-596=12)	o(1-10=10)	i(585-596=12)	10	12	19	43
IPI00263013	277	o10-32i60-82o155-177i239-261o	o(1-10=10) i(32-60=29) o(82-155=74) i(177-239=63) o(261-277=14)	o(1-10=10)	o(261-277=17)	10	17	33	46
IPI00121091	243	o10-32i60-82o155-177i	o(1-10=10) i(32-60=29) o(82-155=74) i(177-243=67)	o(1-10=10)	i(177-243=67)	10	67	42	48
IPI00230610	242	o10-32i60-82o121-143i204-226o	o(1-10=10) i(32-60=29) o(82-121=40) i(143-204=62) o(226-242=14)	o(1-10=10)	o(226-242=17)	10	17	22	45
IPI00122700	305	o10-32i56-78o98-120i129-151o183-205i226-248o263-285i	o(1-10=10) i(32-56=25) o(78-98=21) i(120-129=10) o(151-183=33) i(205-226=22) o(248-263=16) i(285-305=21)	o(1-10=10)	i(285-305=21)	10	21	20	19
IPI00228459	306	o10-32i53-75o99-121i126-148o158-180i187-209o224-246i	o(1-10=10) i(32-53=22) o(75-99=25) i(121-126=6) o(148-158=11) i(180-187=8) o(209-224=16) i(246-306=61)	o(1-10=10)	i(246-306=61)	10	61	15	24
IPI00462600	312	o10-32i53-75o97-119i132-154o185-207i228-250o265-287i	o(1-10=10) i(32-53=22) o(75-97=23) i(119-132=14) o(154-185=32) i(207-228=22) o(250-265=16) i(287-312=26)	o(1-10=10)	i(287-312=26)	10	26	20	21
IPI00122702	312	o10-32i53-75o90-112i133-152o184-206i227-249o264-286i	o(1-10=10) i(32-53=22) o(75-90=16) i(112-133=22) o(152-184=33) i(206-227=22) o(249-264=16) i(286-312=27)	o(1-10=10)	i(286-312=27)	10	27	18	23
IPI00405480	320	o10-32i53-75o90-109i130-152o185-207i228-247o262-284i	o(1-10=10) i(32-53=22) o(75-90=16) i(109-130=22) o(152-185=34) i(207-228=22) o(247-262=16) i(284-320=37)	o(1-10=10)	i(284-320=37)	10	37	19	25
IPI00463402	161	o10-32i53-75o85-107i	o(1-10=10) i(32-53=22) o(75-85=11) i(107-161=55)	o(1-10=10)	i(107-161=55)	10	55	10	38
IPI00653450	161	o10-32i53-75o85-107i	o(1-10=10) i(32-53=22) o(75-85=11) i(107-161=55)	o(1-10=10)	i(107-161=55)	10	55	10	38
IPI00775873	189	o10-32i53-75o79-101i128-150o	o(1-10=10) i(32-53=22) o(75-79=5) i(101-128=28) o(150-189=22)	o(1-10=10)	o(150-189=40)	10	40	18	25
IPI00457549	152	o10-32i53-75o120-142i	o(1-10=10) i(32-53=22) o(75-120=46) i(142-152=11)	o(1-10=10)	i(142-152=11)	10	11	28	16
IPI00752451	726	o10-32i53-75o118-140i176-198o	o(1-10=10) i(32-53=22) o(75-118=44) i(140-176=37) o(198-726=22)	o(1-10=10)	o(198-726=529)	10	529	194	29
IPI00396828	312	o10-32i53-72o87-109i129-148o186-208i236-255o265-287i	o(1-10=10) i(32-53=22) o(72-87=16) i(109-129=21) o(148-186=39) i(208-236=29) o(255-265=11) i(287-312=26)	o(1-10=10)	i(287-312=26)	10	26	19	24
IPI00387203	449	o10-32i52-74o94-116i136-158o173-190i239-261o276-298i305-327o410-432i	o(1-10=10) i(32-52=21) o(74-94=21) i(116-136=21) o(158-173=16) i(190-239=50) o(261-276=16) i(298-305=8) o(327-410=84) i(432-449=18)	o(1-10=10)	i(432-449=18)	10	18	29	23
IPI00227082	611	o10-32i52-74o84-106i127-149o164-186i193-215o240-259i280-302o337-359i380-402o412-434i441-463o519-541i	o(1-10=10) i(32-52=21) o(74-84=11) i(106-127=22) o(149-164=16) i(186-193=8) o(215-240=26) i(259-280=22) o(302-337=36) i(359-380=22) o(402-412=11) i(434-441=8) o(463-519=57) i(541-611=71)	o(1-10=10)	i(541-611=71)	10	71	23	24
IPI00894970	674	o10-32i52-74o84-103i116-138o177-199i206-228o266-288i309-331o359-381i402-421o426-448i509-531o541-560i572-594o599-618i	o(1-10=10) i(32-52=21) o(74-84=11) i(103-116=14) o(138-177=40) i(199-206=8) o(228-266=39) i(288-309=22) o(331-359=29) i(381-402=22) o(421-426=6) i(448-509=62) o(531-541=11) i(560-572=13) o(594-599=6) i(618-674=57)	o(1-10=10)	i(618-674=57)	10	57	19	27
IPI00459483	221	o10-32i52-74o111-133i145-167o177-199i	o(1-10=10) i(32-52=21) o(74-111=38) i(133-145=13) o(167-177=11) i(199-221=23)	o(1-10=10)	i(199-221=23)	10	23	19	19
IPI00649255	80	o10-32i52-74o	o(1-10=10) i(32-52=21) o(74-80=13)	o(1-10=10)	o(74-80=7)	10	7	8	21
IPI00894787	114	o10-32i52-74o	o(1-10=10) i(32-52=21) o(74-114=13)	o(1-10=10)	o(74-114=41)	10	41	25	21
IPI00894929	106	o10-32i52-74o	o(1-10=10) i(32-52=21) o(74-106=13)	o(1-10=10)	o(74-106=33)	10	33	21	21
IPI00405486	311	o10-32i52-71o91-110i131-153o185-207i232-254o264-283i	o(1-10=10) i(32-52=21) o(71-91=21) i(110-131=22) o(153-185=33) i(207-232=26) o(254-264=11) i(283-311=29)	o(1-10=10)	i(283-311=29)	10	29	18	24
IPI00405487	309	o10-32i52-71o86-108i129-151o184-206i226-248o263-285i	o(1-10=10) i(32-52=21) o(71-86=16) i(108-129=22) o(151-184=34) i(206-226=21) o(248-263=16) i(285-309=25)	o(1-10=10)	i(285-309=25)	10	25	19	22
IPI00315582	206	o10-32i45-67o99-121i128-147o162-184i	o(1-10=10) i(32-45=14) o(67-99=33) i(121-128=8) o(147-162=16) i(184-206=23)	o(1-10=10)	i(184-206=23)	10	23	19	15
IPI00886401	275	o10-32i45-67o99-118i125-147o162-184i191-208o218-237i	o(1-10=10) i(32-45=14) o(67-99=33) i(118-125=8) o(147-162=16) i(184-191=8) o(208-218=11) i(237-275=39)	o(1-10=10)	i(237-275=39)	10	39	17	17
IPI00153522	304	o10-32i45-67o93-115i128-150o179-201i237-259o264-286i	o(1-10=10) i(32-45=14) o(67-93=27) i(115-128=14) o(150-179=30) i(201-237=37) o(259-264=6) i(286-304=19)	o(1-10=10)	i(286-304=19)	10	19	18	21
IPI00454128	298	o10-32i45-67o93-115i128-150o177-208i234-256o266-285i	o(1-10=10) i(32-45=14) o(67-93=27) i(115-128=14) o(150-177=28) i(208-234=27) o(256-266=11) i(285-298=14)	o(1-10=10)	i(285-298=14)	10	14	19	17
IPI00405499	302	o10-32i45-67o87-109i130-152o178-200i230-249o259-281i	o(1-10=10) i(32-45=14) o(67-87=21) i(109-130=22) o(152-178=27) i(200-230=31) o(249-259=11) i(281-302=22)	o(1-10=10)	i(281-302=22)	10	22	17	22
IPI00123398	300	o10-32i45-67o87-109i130-149o177-199i232-254o259-281i	o(1-10=10) i(32-45=14) o(67-87=21) i(109-130=22) o(149-177=29) i(199-232=34) o(254-259=6) i(281-300=20)	o(1-10=10)	i(281-300=20)	10	20	16	22
IPI00405496	305	o10-32i45-67o87-109i129-148o184-206i234-256o261-283i	o(1-10=10) i(32-45=14) o(67-87=21) i(109-129=21) o(148-184=37) i(206-234=29) o(256-261=6) i(283-305=23)	o(1-10=10)	i(283-305=23)	10	23	18	21
IPI00162866	299	o10-32i45-67o87-109i122-144o185-207i228-250o	o(1-10=10) i(32-45=14) o(67-87=21) i(109-122=14) o(144-185=42) i(207-228=22) o(250-299=23)	o(1-10=10)	o(250-299=50)	10	50	30	16
IPI00153569	339	o10-32i45-67o87-109i122-144o185-203i230-252o	o(1-10=10) i(32-45=14) o(67-87=21) i(109-122=14) o(144-185=42) i(203-230=28) o(252-339=23)	o(1-10=10)	o(252-339=88)	10	88	40	18
IPI00955676	303	o10-32i45-67o87-109i122-144o185-202i230-252o267-289i	o(1-10=10) i(32-45=14) o(67-87=21) i(109-122=14) o(144-185=42) i(202-230=29) o(252-267=16) i(289-303=15)	o(1-10=10)	i(289-303=15)	10	15	22	18
IPI00110334	299	o10-32i45-67o87-106i127-149o185-202i229-251o261-283i	o(1-10=10) i(32-45=14) o(67-87=21) i(106-127=22) o(149-185=37) i(202-229=28) o(251-261=11) i(283-299=17)	o(1-10=10)	i(283-299=17)	10	17	19	20
IPI00169712	631	o10-32i45-67o87-106i127-149o164-186i244-266o276-298i	o(1-10=10) i(32-45=14) o(67-87=21) i(106-127=22) o(149-164=16) i(186-244=59) o(266-276=11) i(298-631=334)	o(1-10=10)	i(298-631=334)	10	334	14	107
IPI00648037	608	o10-32i45-67o87-106i127-149o164-186i244-266o276-298i	o(1-10=10) i(32-45=14) o(67-87=21) i(106-127=22) o(149-164=16) i(186-244=59) o(266-276=11) i(298-608=311)	o(1-10=10)	i(298-608=311)	10	311	14	101
IPI00467238	344	o10-32i45-67o82-104i256-275o295-314i	o(1-10=10) i(32-45=14) o(67-82=16) i(104-256=153) o(275-295=21) i(314-344=31)	o(1-10=10)	i(314-344=31)	10	31	15	66
IPI00153536	305	o10-32i45-67o82-104i127-149o179-201i235-257o277-299i	o(1-10=10) i(32-45=14) o(67-82=16) i(104-127=24) o(149-179=31) i(201-235=35) o(257-277=21) i(299-305=7)	o(1-10=10)	i(299-305=7)	10	7	19	20
IPI00123393	335	o10-32i45-67o82-104i125-144o177-199i220-242o257-279i	o(1-10=10) i(32-45=14) o(67-82=16) i(104-125=22) o(144-177=34) i(199-220=22) o(242-257=16) i(279-335=57)	o(1-10=10)	i(279-335=57)	10	57	19	28
IPI00856584	334	o10-32i45-67o82-104i124-143o176-198i219-241o256-278i	o(1-10=10) i(32-45=14) o(67-82=16) i(104-124=21) o(143-176=34) i(198-219=22) o(241-256=16) i(278-334=57)	o(1-10=10)	i(278-334=57)	10	57	19	28
IPI00170202	300	o10-32i45-67o128-150i236-258o	o(1-10=10) i(32-45=14) o(67-128=62) i(150-236=87) o(258-300=22)	o(1-10=10)	o(258-300=43)	10	43	38	50
IPI00153481	300	o10-32i45-67o128-150i234-256o266-288i	o(1-10=10) i(32-45=14) o(67-128=62) i(150-234=85) o(256-266=11) i(288-300=13)	o(1-10=10)	i(288-300=13)	10	13	27	37
IPI00515749	296	o10-32i45-67o128-150i179-201o236-258i265-287o	o(1-10=10) i(32-45=14) o(67-128=62) i(150-179=30) o(201-236=36) i(258-265=8) o(287-296=57)	o(1-10=10)	o(287-296=10)	10	10	29	17
IPI00955745	298	o10-32i45-67o128-150i176-198o236-258i265-287o	o(1-10=10) i(32-45=14) o(67-128=62) i(150-176=27) o(198-236=39) i(258-265=8) o(287-298=57)	o(1-10=10)	o(287-298=12)	10	12	30	16
IPI00153540	298	o10-32i45-67o127-149i183-205o236-258i265-287o	o(1-10=10) i(32-45=14) o(67-127=61) i(149-183=35) o(205-236=32) i(258-265=8) o(287-298=57)	o(1-10=10)	o(287-298=12)	10	12	28	19
IPI00153477	316	o10-32i45-67o126-148i235-257o267-289i	o(1-10=10) i(32-45=14) o(67-126=60) i(148-235=88) o(257-267=11) i(289-316=28)	o(1-10=10)	i(289-316=28)	10	28	27	43
IPI00111755	289	o10-32i45-67o125-147i182-204o236-258i265-287o	o(1-10=10) i(32-45=14) o(67-125=59) i(147-182=36) o(204-236=33) i(258-265=8) o(287-289=57)	o(1-10=10)	o(287-289=3)	10	3	26	19
IPI00882374	235	o10-32i45-67o104-126i147-164o188-210i	o(1-10=10) i(32-45=14) o(67-104=38) i(126-147=22) o(164-188=25) i(210-235=26)	o(1-10=10)	i(210-235=26)	10	26	24	20
IPI00229957	563	o10-32i45-67o104-123i167-189o204-226i396-418o	o(1-10=10) i(32-45=14) o(67-104=38) i(123-167=45) o(189-204=16) i(226-396=171) o(418-563=57)	o(1-10=10)	o(418-563=146)	10	146	52	76
IPI00830481	514	o10-32i45-67o104-123i167-189o204-226i396-418o	o(1-10=10) i(32-45=14) o(67-104=38) i(123-167=45) o(189-204=16) i(226-396=171) o(418-514=57)	o(1-10=10)	o(418-514=97)	10	97	40	76
IPI00126894	84	o10-32i45-67o	o(1-10=10) i(32-45=14) o(67-84=45)	o(1-10=10)	o(67-84=18)	10	18	14	14
IPI00110335	300	o10-32i45-65o85-107i128-150o186-204i230-247o262-284i	o(1-10=10) i(32-45=14) o(65-85=21) i(107-128=22) o(150-186=37) i(204-230=27) o(247-262=16) i(284-300=17)	o(1-10=10)	i(284-300=17)	10	17	21	20
IPI00153556	303	o10-32i45-65o80-102i123-145o185-203i230-252o267-289i	o(1-10=10) i(32-45=14) o(65-80=16) i(102-123=22) o(145-185=41) i(203-230=28) o(252-267=16) i(289-303=15)	o(1-10=10)	i(289-303=15)	10	15	20	19
IPI00153557	303	o10-32i45-65o80-102i123-145o185-203i229-251o261-283i	o(1-10=10) i(32-45=14) o(65-80=16) i(102-123=22) o(145-185=41) i(203-229=27) o(251-261=11) i(283-303=21)	o(1-10=10)	i(283-303=21)	10	21	19	21
IPI00808603	311	o10-32i45-65o80-102i123-145o185-203i229-251o261-283i	o(1-10=10) i(32-45=14) o(65-80=16) i(102-123=22) o(145-185=41) i(203-229=27) o(251-261=11) i(283-311=29)	o(1-10=10)	i(283-311=29)	10	29	19	23
IPI00988119	310	o10-32i45-65o80-102i123-145o185-203i229-251o261-283i	o(1-10=10) i(32-45=14) o(65-80=16) i(102-123=22) o(145-185=41) i(203-229=27) o(251-261=11) i(283-310=28)	o(1-10=10)	i(283-310=28)	10	28	19	22
IPI00458474	303	o10-32i45-65o80-102i123-145o185-202i230-252o267-289i	o(1-10=10) i(32-45=14) o(65-80=16) i(102-123=22) o(145-185=41) i(202-230=29) o(252-267=16) i(289-303=15)	o(1-10=10)	i(289-303=15)	10	15	20	20
IPI00129257	307	o10-32i45-64o84-106i127-149o186-208i235-257o272-294i	o(1-10=10) i(32-45=14) o(64-84=21) i(106-127=22) o(149-186=38) i(208-235=28) o(257-272=16) i(294-307=14)	o(1-10=10)	i(294-307=14)	10	14	21	19
IPI00110337	278	o10-32i45-64o84-106i127-149o185-202i230-252o	o(1-10=10) i(32-45=14) o(64-84=21) i(106-127=22) o(149-185=37) i(202-230=29) o(252-278=14)	o(1-10=10)	o(252-278=27)	10	27	23	21
IPI00153572	305	o10-32i45-64o84-106i127-149o181-203i229-246o261-283i	o(1-10=10) i(32-45=14) o(64-84=21) i(106-127=22) o(149-181=33) i(203-229=27) o(246-261=16) i(283-305=23)	o(1-10=10)	i(283-305=23)	10	23	20	21
IPI00411041	298	o10-32i45-64o84-106i126-148o189-211i224-246o256-275i	o(1-10=10) i(32-45=14) o(64-84=21) i(106-126=21) o(148-189=42) i(211-224=14) o(246-256=11) i(275-298=24)	o(1-10=10)	i(275-298=24)	10	24	21	18
IPI00469028	299	o10-32i45-64o84-106i126-148o185-203i229-251o261-283i	o(1-10=10) i(32-45=14) o(64-84=21) i(106-126=21) o(148-185=38) i(203-229=27) o(251-261=11) i(283-299=17)	o(1-10=10)	i(283-299=17)	10	17	20	19
IPI00955691	311	o10-32i45-64o84-106i126-148o185-203i229-251o261-283i	o(1-10=10) i(32-45=14) o(64-84=21) i(106-126=21) o(148-185=38) i(203-229=27) o(251-261=11) i(283-311=29)	o(1-10=10)	i(283-311=29)	10	29	20	22
IPI00153558	303	o10-32i45-64o79-101i122-144o185-203i230-252o267-289i	o(1-10=10) i(32-45=14) o(64-79=16) i(101-122=22) o(144-185=42) i(203-230=28) o(252-267=16) i(289-303=15)	o(1-10=10)	i(289-303=15)	10	15	21	19
IPI00405497	295	o10-32i45-63o83-105i126-148o177-199i229-251o255-277i	o(1-10=10) i(32-45=14) o(63-83=21) i(105-126=22) o(148-177=30) i(199-229=31) o(251-255=5) i(277-295=19)	o(1-10=10)	i(277-295=19)	10	19	16	21
IPI00153559	297	o10-32i45-62o90-112i125-147o185-203i229-251o261-283i	o(1-10=10) i(32-45=14) o(62-90=29) i(112-125=14) o(147-185=39) i(203-229=27) o(251-261=11) i(283-297=15)	o(1-10=10)	i(283-297=15)	10	15	22	17
IPI00153567	315	o10-32i45-62o90-112i125-147o185-202i230-252o	o(1-10=10) i(32-45=14) o(62-90=29) i(112-125=14) o(147-185=39) i(202-230=29) o(252-315=15)	o(1-10=10)	o(252-315=64)	10	64	35	19
IPI00605057	305	o10-32i45-62o90-112i125-144o185-203i230-252o267-289i	o(1-10=10) i(32-45=14) o(62-90=29) i(112-125=14) o(144-185=42) i(203-230=28) o(252-267=16) i(289-305=17)	o(1-10=10)	i(289-305=17)	10	17	24	18
IPI00153573	302	o10-32i45-62o90-112i125-144o185-203i229-246o261-283i	o(1-10=10) i(32-45=14) o(62-90=29) i(112-125=14) o(144-185=42) i(203-229=27) o(246-261=16) i(283-302=20)	o(1-10=10)	i(283-302=20)	10	20	24	18
IPI00153564	302	o10-32i45-62o87-109i122-144o185-203i230-252o	o(1-10=10) i(32-45=14) o(62-87=26) i(109-122=14) o(144-185=42) i(203-230=28) o(252-302=20)	o(1-10=10)	o(252-302=51)	10	51	32	18
IPI00986047	319	o10-32i44-66o89-111i131-153o182-204i236-258o268-290i	o(1-10=10) i(32-44=13) o(66-89=24) i(111-131=21) o(153-182=30) i(204-236=33) o(258-268=11) i(290-319=30)	o(1-10=10)	i(290-319=30)	10	30	18	24
IPI00119008	326	o10-32i44-66o81-103i124-146o185-207i236-258o268-290i	o(1-10=10) i(32-44=13) o(66-81=16) i(103-124=22) o(146-185=40) i(207-236=30) o(258-268=11) i(290-326=37)	o(1-10=10)	i(290-326=37)	10	37	19	25
IPI00122240	330	o10-32i44-66o81-103i124-146o185-207i220-242o	o(1-10=10) i(32-44=13) o(66-81=16) i(103-124=22) o(146-185=40) i(207-220=14) o(242-330=37)	o(1-10=10)	o(242-330=89)	10	89	38	16
IPI00380156	309	o10-32i44-66o102-124i223-245o255-277i289-308o	o(1-10=10) i(32-44=13) o(66-102=37) i(124-223=100) o(245-255=11) i(277-289=13) o(308-309=37)	o(1-10=10)	o(308-309=2)	10	2	15	42
IPI00969945	166	o10-32i44-66o102-124i	o(1-10=10) i(32-44=13) o(66-102=37) i(124-166=43)	o(1-10=10)	i(124-166=43)	10	43	23	28
IPI00128360	821	o10-32i431-453o	o(1-10=10) i(32-431=400) o(453-821=43)	o(1-10=10)	o(453-821=369)	10	369	189	400
IPI00858239	652	o10-32i41-63o78-100i113-132o152-174i226-248o258-280i	o(1-10=10) i(32-41=10) o(63-78=16) i(100-113=14) o(132-152=21) i(174-226=53) o(248-258=11) i(280-652=373)	o(1-10=10)	i(280-652=373)	10	373	14	112
IPI00987660	642	o10-32i41-60o70-92i113-132o152-174i195-217o	o(1-10=10) i(32-41=10) o(60-70=11) i(92-113=22) o(132-152=21) i(174-195=22) o(217-642=373)	o(1-10=10)	o(217-642=426)	10	426	117	18
IPI00230309	122	o10-32i39-61o85-104i	o(1-10=10) i(32-39=8) o(61-85=25) i(104-122=19)	o(1-10=10)	i(104-122=19)	10	19	17	13
IPI00153575	305	o10-32i39-61o84-106i127-149o185-203i229-248o	o(1-10=10) i(32-39=8) o(61-84=24) i(106-127=22) o(149-185=37) i(203-229=27) o(248-305=373)	o(1-10=10)	o(248-305=58)	10	58	32	19
IPI00322566	300	o10-32i39-61o81-103i122-144o188-210i223-245o260-282i	o(1-10=10) i(32-39=8) o(61-81=21) i(103-122=20) o(144-188=45) i(210-223=14) o(245-260=16) i(282-300=19)	o(1-10=10)	i(282-300=19)	10	19	23	15
IPI00318761	342	o10-32i39-61o76-95i194-216o263-285i290-307o322-341i	o(1-10=10) i(32-39=8) o(61-76=16) i(95-194=100) o(216-263=48) i(285-290=6) o(307-322=16) i(341-342=2)	o(1-10=10)	i(341-342=2)	10	2	22	29
IPI00648437	335	o10-32i39-61o76-95i187-209o256-278i283-300o315-334i	o(1-10=10) i(32-39=8) o(61-76=16) i(95-187=93) o(209-256=48) i(278-283=6) o(300-315=16) i(334-335=2)	o(1-10=10)	i(334-335=2)	10	2	22	27
IPI00649140	200	o10-32i39-61o76-95i	o(1-10=10) i(32-39=8) o(61-76=16) i(95-200=106)	o(1-10=10)	i(95-200=106)	10	106	13	57
IPI00649999	150	o10-32i39-61o76-95i	o(1-10=10) i(32-39=8) o(61-76=16) i(95-150=56)	o(1-10=10)	i(95-150=56)	10	56	13	32
IPI00169551	370	o10-32i39-61o71-93i222-244o291-313i318-335o350-369i	o(1-10=10) i(32-39=8) o(61-71=11) i(93-222=130) o(244-291=48) i(313-318=6) o(335-350=16) i(369-370=2)	o(1-10=10)	i(369-370=2)	10	2	21	36
IPI00885800	107	o10-32i39-61o71-90i	o(1-10=10) i(32-39=8) o(61-71=11) i(90-107=18)	o(1-10=10)	i(90-107=18)	10	18	10	13
IPI00169592	625	o10-32i39-61o66-83i90-112o122-144i151-173o201-223i235-257o295-317i505-527o532-554i	o(1-10=10) i(32-39=8) o(61-66=6) i(83-90=8) o(112-122=11) i(144-151=8) o(173-201=29) i(223-235=13) o(257-295=39) i(317-505=189) o(527-532=6) i(554-625=72)	o(1-10=10)	i(554-625=72)	10	72	16	49
IPI00990153	246	o10-32i39-61o65-87i92-114o129-148i155-177o181-198i	o(1-10=10) i(32-39=8) o(61-65=5) i(87-92=6) o(114-129=16) i(148-155=8) o(177-181=5) i(198-246=49)	o(1-10=10)	i(198-246=49)	10	49	9	17
IPI00653873	329	o10-32i39-61o120-142i185-207o222-244i257-276o291-313i	o(1-10=10) i(32-39=8) o(61-120=60) i(142-185=44) o(207-222=16) i(244-257=14) o(276-291=16) i(313-329=17)	o(1-10=10)	i(313-329=17)	10	17	25	20
IPI00649429	62	o10-32i39-61o	o(1-10=10) i(32-39=8) o(61-62=44)	o(1-10=10)	o(61-62=2)	10	2	6	8
IPI00229333	772	o10-32i382-404o	o(1-10=10) i(32-382=351) o(404-772=44)	o(1-10=10)	o(404-772=369)	10	369	189	351
IPI00896058	391	o10-32i37-59o74-96i117-139o173-195i208-225o235-252i257-279o311-333i346-368o	o(1-10=10) i(32-37=6) o(59-74=16) i(96-117=22) o(139-173=35) i(195-208=14) o(225-235=11) i(252-257=6) o(279-311=33) i(333-346=14) o(368-391=72)	o(1-10=10)	o(368-391=24)	10	24	21	12
IPI00785525	63	o10-32i37-59o	o(1-10=10) i(32-37=6) o(59-63=22)	o(1-10=10)	o(59-63=5)	10	5	7	6
IPI00229334	749	o10-32i359-381o	o(1-10=10) i(32-359=328) o(381-749=22)	o(1-10=10)	o(381-749=369)	10	369	189	328
IPI00120455	958	o10-32i34-51o	o(1-10=10) i(32-34=3) o(51-958=22)	o(1-10=10)	o(51-958=908)	10	908	459	3
IPI00986830	777	o10-32i34-51o	o(1-10=10) i(32-34=3) o(51-777=22)	o(1-10=10)	o(51-777=727)	10	727	368	3
IPI00226609	539	o10-32i284-306o326-342i404-423o428-450i	o(1-10=10) i(32-284=253) o(306-326=21) i(342-404=63) o(423-428=6) i(450-539=90)	o(1-10=10)	i(450-539=90)	10	90	12	135
IPI00133265	394	o10-32i283-305o310-329i	o(1-10=10) i(32-283=252) o(305-310=6) i(329-394=66)	o(1-10=10)	i(329-394=66)	10	66	8	159
IPI00336464	309	o10-32i270-292o	o(1-10=10) i(32-270=239) o(292-309=66)	o(1-10=10)	o(292-309=18)	10	18	14	239
IPI00895491	807	o10-32i232-254o	o(1-10=10) i(32-232=201) o(254-807=66)	o(1-10=10)	o(254-807=554)	10	554	282	201
IPI00381357	268	o10-32i231-253o	o(1-10=10) i(32-231=200) o(253-268=66)	o(1-10=10)	o(253-268=16)	10	16	13	200
IPI00656262	503	o10-32i219-241o	o(1-10=10) i(32-219=188) o(241-503=66)	o(1-10=10)	o(241-503=263)	10	263	136	188
IPI00754568	503	o10-32i219-241o	o(1-10=10) i(32-219=188) o(241-503=66)	o(1-10=10)	o(241-503=263)	10	263	136	188
IPI00317228	454	o10-32i212-234o	o(1-10=10) i(32-212=181) o(234-454=66)	o(1-10=10)	o(234-454=221)	10	221	115	181
IPI00756073	229	o10-32i199-221o	o(1-10=10) i(32-199=168) o(221-229=66)	o(1-10=10)	o(221-229=9)	10	9	9	168
IPI00626683	784	o10-32i199-218o	o(1-10=10) i(32-199=168) o(218-784=66)	o(1-10=10)	o(218-784=567)	10	567	288	168
IPI00153468	227	o10-32i195-214o	o(1-10=10) i(32-195=164) o(214-227=66)	o(1-10=10)	o(214-227=14)	10	14	12	164
IPI00608101	264	o10-32i195-212o227-249i	o(1-10=10) i(32-195=164) o(212-227=16) i(249-264=16)	o(1-10=10)	i(249-264=16)	10	16	13	90
IPI00969918	743	o10-32i158-177o	o(1-10=10) i(32-158=127) o(177-743=16)	o(1-10=10)	o(177-743=567)	10	567	288	127
IPI00223880	438	o10-32i156-178o	o(1-10=10) i(32-156=125) o(178-438=16)	o(1-10=10)	o(178-438=261)	10	261	135	125
IPI00117735	248	o10-32i155-177o	o(1-10=10) i(32-155=124) o(177-248=16)	o(1-10=10)	o(177-248=72)	10	72	41	124
IPI01008333	248	o10-32i155-177o	o(1-10=10) i(32-155=124) o(177-248=16)	o(1-10=10)	o(177-248=72)	10	72	41	124
IPI00153544	306	o10-32i127-149o186-208i236-258o263-285i	o(1-10=10) i(32-127=96) o(149-186=38) i(208-236=29) o(258-263=6) i(285-306=22)	o(1-10=10)	i(285-306=22)	10	22	18	49
IPI00110361	312	o10-32i124-146o186-204i230-252o262-284i	o(1-10=10) i(32-124=93) o(146-186=41) i(204-230=27) o(252-262=11) i(284-312=29)	o(1-10=10)	i(284-312=29)	10	29	20	49
IPI00110358	303	o10-32i123-145o185-203i230-252o267-289i	o(1-10=10) i(32-123=92) o(145-185=41) i(203-230=28) o(252-267=16) i(289-303=15)	o(1-10=10)	i(289-303=15)	10	15	22	45
IPI00169508	230	o10-32i122-144o154-176i	o(1-10=10) i(32-122=91) o(144-154=11) i(176-230=55)	o(1-10=10)	i(176-230=55)	10	55	10	73
IPI00649384	509	o10-32i117-139o	o(1-10=10) i(32-117=86) o(139-509=55)	o(1-10=10)	o(139-509=371)	10	371	190	86
IPI00987052	155	o10-32i117-139o	o(1-10=10) i(32-117=86) o(139-155=55)	o(1-10=10)	o(139-155=17)	10	17	13	86
IPI00170150	250	o10-32i116-138o153-175i207-229o	o(1-10=10) i(32-116=85) o(138-153=16) i(175-207=33) o(229-250=15)	o(1-10=10)	o(229-250=22)	10	22	16	59
IPI00460055	508	o10-32i114-133o	o(1-10=10) i(32-114=83) o(133-508=33)	o(1-10=10)	o(133-508=376)	10	376	193	83
IPI00169549	174	o10-32i102-124o149-171i	o(1-10=10) i(32-102=71) o(124-149=26) i(171-174=4)	o(1-10=10)	i(171-174=4)	10	4	18	37
IPI00107963	226	o10-32i102-124o139-161i168-190o	o(1-10=10) i(32-102=71) o(124-139=16) i(161-168=8) o(190-226=15)	o(1-10=10)	o(190-226=37)	10	37	21	39
